InterfaceID,DateHour,AvgTotalBytes,AvgTotalPackets,AvgAveragebps,AvgOutPercentUtil,AvgInPercentUtil,AvgPercentUtil,MinTotalBytes,MinTotalPackets,MinAveragebps,MinOutPercentUtil,MinInPercentUtil,MinPercentUtil,MaxTotalBytes,MaxTotalPackets,MaxAveragebps,MaxOutPercentUtil,MaxInPercentUtil,MaxPercentUtil,NextHourAlert
9369,10/28/2018 10:00:00 AM,1359219328,815444,1678044.75,16.7804475,16.7804475,16.7804475,1359219000,815444,1678045,16.78045,16.78045,16.78045,1359219000,815444,1678045,16.78045,16.78045,16.78045,0
8149,10/13/2018 3:00:00 PM,4190055424,8708031,5159249,0.37907015,0.65277965,0.5159249,4190055000,8708031,5159249,0.3790702,0.6527796,0.5159249,4190055000,8708031,5159249,0.3790702,0.6527796,0.5159249,0
9408,10/12/2018 2:00:00 PM,5334308352,5283930,5644113,56.44113,56.44113,56.44113,5334308000,5283930,5644113,56.44113,56.44113,56.44113,5334308000,5283930,5644113,56.44113,56.44113,56.44113,1
9369,10/22/2018 3:00:00 PM,45930164,22960840,7597519.5,75.975195,75.975195,75.975195,45930160,22960840,7597520,75.9752,75.9752,75.9752,45930160,22960840,7597520,75.9752,75.9752,75.9752,1
9408,10/10/2018 6:00:00 PM,1387706752,1597252,1713036,17.13036,17.13036,17.13036,1387707000,1597252,1713036,17.13036,17.13036,17.13036,1387707000,1597252,1713036,17.13036,17.13036,17.13036,0
7276,10/26/2018 7:00:00 PM,9117723648,8436687,9654480,1.8848314,0.046064578125,0.9654479890625,9117724000,8436687,9654480,1.884831,0.04606458,0.965448,9117724000,8436687,9654480,1.884831,0.04606458,0.965448,0
9404,10/18/2018 6:00:00 AM,101757872,233682,125625.5078125,1.256255078125,1.256255078125,1.256255078125,101757900,233682,125625.5,1.256255,1.256255,1.256255,101757900,233682,125625.5,1.256255,1.256255,1.256255,0
9049,10/26/2018 11:00:00 PM,2818758400,1513800,5317102.5,53.171025,53.171025,53.171025,2818758000,1513800,5317103,53.17102,53.17102,53.17102,2818758000,1513800,5317103,53.17102,53.17102,53.17102,0
9045,10/24/2018 7:00:00 AM,399201056,489770,422432.5625,4.224325625,4.224325625,4.224325625,399201100,489770,422432.6,4.224326,4.224326,4.224326,399201100,489770,422432.6,4.224326,4.224326,4.224326,1
9404,10/24/2018 8:00:00 PM,31222952,112820,33038.92578125,0.3303892578125,0.3303892578125,0.3303892578125,31222950,112820,33038.93,0.3303893,0.3303893,0.3303893,31222950,112820,33038.93,0.3303893,0.3303893,0.3303893,0
9408,10/10/2018 4:00:00 PM,3136390400,8735094,5200436,52.00436,52.00436,52.00436,3136390000,8735094,5200436,52.00436,52.00436,52.00436,3136390000,8735094,5200436,52.00436,52.00436,52.00436,0
9049,10/31/2018 8:00:00 PM,218244096,220556,269436.59375,2.6943659375,2.6943659375,2.6943659375,218244100,220556,269436.6,2.694366,2.694366,2.694366,218244100,220556,269436.6,2.694366,2.694366,2.694366,1
8069,10/10/2018 5:00:00 AM,337544160,358386,416953.78125,0.0788668875,0.00452386796875,0.041695377734375,337544200,358386,416953.8,0.07886688,0.004523868,0.04169538,337544200,358386,416953.8,0.07886688,0.004523868,0.04169538,0
9369,10/30/2018 5:00:00 PM,92947808,12886224,3738930.5,36.6774725,38.1011375,37.389305,92947810,12886220,3738931,36.67747,38.10114,37.38931,92947810,12886220,3738931,36.67747,38.10114,37.38931,0
8084,10/25/2018 11:00:00 PM,136151568,226918,144098.59375,0.0250802828125,0.00373943671875,0.014409859765625,136151600,226918,144098.6,0.02508028,0.003739437,0.01440986,136151600,226918,144098.6,0.02508028,0.003739437,0.01440986,0
8156,10/29/2018 11:00:00 PM,438401344,489440,463897.21875,0.08955363125,0.0032258126953125,0.0463897219726562,438401300,489440,463897.2,0.08955363,0.003225813,0.04638972,438401300,489440,463897.2,0.08955363,0.003225813,0.04638972,0
9404,10/19/2018 10:00:00 PM,36679552,124922,38814.0546875,0.388140546875,0.388140546875,0.388140546875,36679550,124922,38814.05,0.3881406,0.3881406,0.3881406,36679550,124922,38814.05,0.3881406,0.3881406,0.3881406,0
9404,10/12/2018 7:00:00 AM,45399704,121672,56048.53125,0.5604853125,0.5604853125,0.5604853125,45399700,121672,56048.53,0.5604853,0.5604853,0.5604853,45399700,121672,56048.53,0.5604853,0.5604853,0.5604853,0
9045,10/9/2018 6:00:00 AM,95241416,385112,100784.8984375,1.007848984375,1.007848984375,1.007848984375,95241420,385112,100784.9,1.007849,1.007849,1.007849,95241420,385112,100784.9,1.007849,1.007849,1.007849,0
8990,10/10/2018 4:00:00 AM,3806130432,8301448,4029351,40.29351,40.29351,40.29351,3806130000,8301448,4029351,40.29351,40.29351,40.29351,3806130000,8301448,4029351,40.29351,40.29351,40.29351,0
8990,10/13/2018 8:00:00 AM,4073323008,7773740,4310279,43.10279,43.10279,43.10279,4073323000,7773740,4310279,43.10279,43.10279,43.10279,4073323000,7773740,4310279,43.10279,43.10279,43.10279,0
9370,10/14/2018 7:00:00 PM,21619634176,16776139,26690602,5.2893072,0.048813090625,2.6690601453125,21619630000,16776140,26690600,5.289307,0.04881309,2.66906,21619630000,16776140,26690600,5.289307,0.04881309,2.66906,0
9408,10/9/2018 12:00:00 PM,4323862528,5875438,6313045.5,63.130455,63.130455,63.130455,4323863000,5875438,6313046,63.13046,63.13046,63.13046,4323863000,5875438,6313046,63.13046,63.13046,63.13046,1
9404,10/22/2018 7:00:00 AM,51010596,137236,53979.6796875,0.539796796875,0.539796796875,0.539796796875,51010600,137236,53979.68,0.5397968,0.5397968,0.5397968,51010600,137236,53979.68,0.5397968,0.5397968,0.5397968,0
9404,10/13/2018 8:00:00 PM,34579424,128686,36591.48828125,0.3659148828125,0.3659148828125,0.3659148828125,34579420,128686,36591.49,0.3659149,0.3659149,0.3659149,34579420,128686,36591.49,0.3659149,0.3659149,0.3659149,0
8084,10/31/2018 7:00:00 AM,121844096,276696,150279.453125,0.024569434375,0.00548645703125,0.015027945703125,121844100,276696,150279.5,0.02456944,0.005486457,0.01502795,121844100,276696,150279.5,0.02456944,0.005486457,0.01502795,0
9045,10/24/2018 3:00:00 PM,1711849984,768190,2113393.75,21.1339375,21.1339375,21.1339375,1711850000,768190,2113394,21.13394,21.13394,21.13394,1711850000,768190,2113394,21.13394,21.13394,21.13394,1
9045,10/9/2018 9:00:00 PM,1582528384,819946,1674606.375,16.74606375,16.74606375,16.74606375,1582528000,819946,1674606,16.74606,16.74606,16.74606,1582528000,819946,1674606,16.74606,16.74606,16.74606,0
9408,10/25/2018 6:00:00 AM,3721525760,4495544,3938099.25,39.3809925,39.3809925,39.3809925,3721526000,4495544,3938099,39.38099,39.38099,39.38099,3721526000,4495544,3938099,39.38099,39.38099,39.38099,0
9049,10/25/2018 3:00:00 AM,52112324,263420,55145.11328125,0.5514511328125,0.5514511328125,0.5514511328125,52112320,263420,55145.11,0.5514511,0.5514511,0.5514511,52112320,263420,55145.11,0.5514511,0.5514511,0.5514511,0
9369,10/27/2018 2:00:00 PM,1262881024,508308,1336365.5,13.3636475,13.36366125,13.363654375,1262881000,508308,1336366,13.36365,13.36366,13.36365,1262881000,508308,1336366,13.36365,13.36366,13.36365,0
8156,10/26/2018 8:00:00 PM,444295456,486991,549214.9375,0.106566,0.00327698984375,0.054921494921875,444295500,486991,549214.9,0.106566,0.00327699,0.0549215,444295500,486991,549214.9,0.106566,0.00327699,0.0549215,0
7276,10/22/2018 11:00:00 PM,45047624,138420,47648.5390625,0.007130625,0.0023990826171875,0.00476485380859375,45047620,138420,47648.54,0.007130625,0.002399083,0.004764854,45047620,138420,47648.54,0.007130625,0.002399083,0.004764854,0
9404,10/15/2018 7:00:00 PM,30443682,111228,37584.60546875,0.3758460546875,0.3758460546875,0.3758460546875,30443680,111228,37584.61,0.3758461,0.3758461,0.3758461,30443680,111228,37584.61,0.3758461,0.3758461,0.3758461,0
8084,10/20/2018 1:00:00 PM,24850440,115950,26296.3671875,0.002124389453125,0.0031348841796875,0.00262963681640625,24850440,115950,26296.37,0.002124389,0.003134884,0.002629637,24850440,115950,26296.37,0.002124389,0.003134884,0.002629637,0
8069,10/27/2018 8:00:00 PM,370069792,359305,391575.09375,0.0761991625,0.002115856640625,0.0391575095703125,370069800,359305,391575.1,0.07619916,0.002115857,0.03915751,370069800,359305,391575.1,0.07619916,0.002115857,0.03915751,0
9370,10/30/2018 1:00:00 PM,39124791296,31030730,48299252,8.9228792,0.7369715,4.82992535,39124790000,31030730,48299250,8.922879,0.7369715,4.829926,39124790000,31030730,48299250,8.922879,0.7369715,4.829926,0
8990,10/29/2018 7:00:00 PM,6610181120,10825040,6994753,69.94753,69.94753,69.94753,6610181000,10825040,6994753,69.94753,69.94753,69.94753,6610181000,10825040,6994753,69.94753,69.94753,69.94753,0
9408,10/13/2018 5:00:00 PM,814605440,1307124,862017.4375,8.620174375,8.620174375,8.620174375,814605400,1307124,862017.4,8.620174,8.620174,8.620174,814605400,1307124,862017.4,8.620174,8.620174,8.620174,0
8084,10/21/2018 10:00:00 PM,25073712,113484,26532.33984375,0.0020996509765625,0.0032068171875,0.00265323408203125,25073710,113484,26532.34,0.002099651,0.003206817,0.002653234,25073710,113484,26532.34,0.002099651,0.003206817,0.002653234,0
8069,10/14/2018 7:00:00 PM,399973280,418011,423246.03125,0.08043789375,0.00421131484375,0.042324604296875,399973300,418011,423246,0.08043789,0.004211315,0.0423246,399973300,418011,423246,0.08043789,0.004211315,0.0423246,0
9369,10/26/2018 4:00:00 PM,1846247424,10301712,8121151,81.799075,80.623945,81.21151,1846247000,10301710,8121151,81.79907,80.62395,81.21151,1846247000,10301710,8121151,81.79907,80.62395,81.21151,0
9045,10/12/2018 7:00:00 AM,777831040,536808,960283.875,9.60283875,9.60283875,9.60283875,777831000,536808,960283.9,9.602839,9.602839,9.602839,777831000,536808,960283.9,9.602839,9.602839,9.602839,0
9408,10/11/2018 8:00:00 AM,2525027840,2031214,2673393.25,26.7339325,26.7339325,26.7339325,2525028000,2031214,2673393,26.73393,26.73393,26.73393,2525028000,2031214,2673393,26.73393,26.73393,26.73393,0
8149,10/29/2018 10:00:00 AM,5794252800,10700897,6131167.5,0.392731975,0.83350155,0.6131167625,5794253000,10700900,6131168,0.392732,0.8335016,0.6131167,5794253000,10700900,6131168,0.392732,0.8335016,0.6131167,0
8069,10/26/2018 10:00:00 PM,405982336,396307,429688.84375,0.0818277375,0.004110030078125,0.0429688837890625,405982300,396307,429688.8,0.08182774,0.00411003,0.04296888,405982300,396307,429688.8,0.08182774,0.00411003,0.04296888,0
8084,10/16/2018 6:00:00 AM,46737664,132226,49584.578125,0.00666506953125,0.00325184609375,0.0049584578125,46737660,132226,49584.58,0.00666507,0.003251846,0.004958458,46737660,132226,49584.58,0.00666507,0.003251846,0.004958458,0
8990,10/31/2018 9:00:00 PM,5668810752,10067776,6033861,60.33861,60.33861,60.33861,5668811000,10067780,6033861,60.33861,60.33861,60.33861,5668811000,10067780,6033861,60.33861,60.33861,60.33861,0
7276,10/14/2018 7:00:00 PM,547822464,668692,676316.625,0.0984340625,0.03682925625,0.067631659375,547822500,668692,676316.6,0.09843406,0.03682926,0.06763166,547822500,668692,676316.6,0.09843406,0.03682926,0.06763166,0
9370,10/29/2018 10:00:00 PM,5265001472,4547468,6499896,1.1457673,0.1542119,0.6499896,5265001000,4547468,6499896,1.145767,0.1542119,0.6499896,5265001000,4547468,6499896,1.145767,0.1542119,0.6499896,0
8149,10/30/2018 8:00:00 AM,3817199616,8549843,4043091.25,0.2850456,0.52357265,0.404309125,3817200000,8549843,4043091,0.2850456,0.5235726,0.4043091,3817200000,8549843,4043091,0.2850456,0.5235726,0.4043091,0
8149,10/17/2018 7:00:00 AM,5015008256,10836396,5306157.5,0.40738205,0.65384945,0.53061575,5015008000,10836400,5306158,0.407382,0.6538494,0.5306157,5015008000,10836400,5306158,0.407382,0.6538494,0.5306157,0
9045,10/22/2018 11:00:00 PM,62639924,324520,77331.96875,0.7733196875,0.7733196875,0.7733196875,62639920,324520,77331.97,0.7733197,0.7733197,0.7733197,62639920,324520,77331.97,0.7733197,0.7733197,0.7733197,0
8990,10/19/2018 2:00:00 AM,4492638720,8377962,4754036,47.54036,47.54036,47.54036,4492639000,8377962,4754036,47.54036,47.54036,47.54036,4492639000,8377962,4754036,47.54036,47.54036,47.54036,0
9369,10/28/2018 6:00:00 PM,1318252544,716708,1394982.5,13.9496125,13.9500375,13.949825,1318253000,716708,1394983,13.94961,13.95004,13.94983,1318253000,716708,1394983,13.94961,13.95004,13.94983,0
8156,10/29/2018 1:00:00 PM,468217216,522537,495436.3125,0.09611294375,0.00297431875,0.04954363125,468217200,522537,495436.3,0.09611294,0.002974319,0.04954363,468217200,522537,495436.3,0.09611294,0.002974319,0.04954363,0
9049,10/20/2018 8:00:00 PM,229776864,319254,243145.8125,2.431458125,2.431458125,2.431458125,229776900,319254,243145.8,2.431458,2.431458,2.431458,229776900,319254,243145.8,2.431458,2.431458,2.431458,0
9045,10/30/2018 10:00:00 AM,1615557632,833264,1709572.375,17.09572375,17.09572375,17.09572375,1615558000,833264,1709572,17.09572,17.09572,17.09572,1615558000,833264,1709572,17.09572,17.09572,17.09572,0
7276,10/12/2018 9:00:00 PM,105481200,347701,111618.2109375,0.01654393125,0.0057797109375,0.01116182109375,105481200,347701,111618.2,0.01654393,0.005779711,0.01116182,105481200,347701,111618.2,0.01654393,0.005779711,0.01116182,0
8156,10/25/2018 10:00:00 PM,462481408,508889,489571.78125,0.0933289375,0.004585418359375,0.0489571779296875,462481400,508889,489571.8,0.09332894,0.004585418,0.04895718,462481400,508889,489571.8,0.09332894,0.004585418,0.04895718,0
9369,10/12/2018 10:00:00 PM,1209101568,1419132,1818346,18.18346,18.18346,18.18346,1209102000,1419132,1818346,18.18346,18.18346,18.18346,1209102000,1419132,1818346,18.18346,18.18346,18.18346,1
8084,10/10/2018 7:00:00 AM,128269552,196208,158356.109375,0.027901478125,0.00376974375,0.0158356109375,128269600,196208,158356.1,0.02790148,0.003769744,0.01583561,128269600,196208,158356.1,0.02790148,0.003769744,0.01583561,0
8069,10/30/2018 1:00:00 PM,429738400,424967,454890.6875,0.08693573125,0.004042405078125,0.0454890681640625,429738400,424967,454890.7,0.08693573,0.004042405,0.04548907,429738400,424967,454890.7,0.08693573,0.004042405,0.04548907,0
9049,10/13/2018 5:00:00 AM,736781248,416218,779666.75,7.7966675,7.7966675,7.7966675,736781200,416218,779666.8,7.796668,7.796668,7.796668,736781200,416218,779666.8,7.796668,7.796668,7.796668,0
8990,10/16/2018 4:00:00 PM,50087984,18695126,9449023,94.49023,94.49023,94.49023,50087980,18695130,9449023,94.49023,94.49023,94.49023,50087980,18695130,9449023,94.49023,94.49023,94.49023,0
7276,10/29/2018 10:00:00 PM,117105188864,95461584,144572000,28.5808896,0.333511225,14.4572004125,117105200000,95461580,144572000,28.58089,0.3335112,14.4572,117105200000,95461580,144572000,28.58089,0.3335112,14.4572,0
7276,10/15/2018 9:00:00 PM,446100096,614047,472061.3125,0.07724614375,0.017166115625,0.0472061296875,446100100,614047,472061.3,0.07724614,0.01716612,0.04720613,446100100,614047,472061.3,0.07724614,0.01716612,0.04720613,0
8069,10/29/2018 10:00:00 PM,424293760,416213,448983.375,0.08584976875,0.00394690390625,0.044898336328125,424293800,416213,448983.4,0.08584977,0.003946904,0.04489833,424293800,416213,448983.4,0.08584977,0.003946904,0.04489833,0
9408,10/16/2018 5:00:00 PM,1931537408,6328212,2984288.25,29.8428825,29.8428825,29.8428825,1931537000,6328212,2984288,29.84288,29.84288,29.84288,1931537000,6328212,2984288,29.84288,29.84288,29.84288,1
9049,10/16/2018 5:00:00 AM,7423008,72906,27492.171875,0.27492171875,0.27492171875,0.27492171875,7423008,72906,27492.17,0.2749217,0.2749217,0.2749217,7423008,72906,27492.17,0.2749217,0.2749217,0.2749217,0
9408,10/12/2018 12:00:00 PM,5288362496,5430808,6564022.5,65.640225,65.640225,65.640225,5288362000,5430808,6564023,65.64023,65.64023,65.64023,5288362000,5430808,6564023,65.64023,65.64023,65.64023,1
8084,10/24/2018 10:00:00 PM,114961224,191602,141900.890625,0.024575275,0.00380490234375,0.014190088671875,114961200,191602,141900.9,0.02457527,0.003804902,0.01419009,114961200,191602,141900.9,0.02457527,0.003804902,0.01419009,0
9369,10/29/2018 4:00:00 PM,59895064,9406114,3217359.25,32.1735925,32.1735925,32.1735925,59895060,9406114,3217359,32.17359,32.17359,32.17359,59895060,9406114,3217359,32.17359,32.17359,32.17359,0
9404,10/26/2018 11:00:00 PM,26034574,90708,32141.09765625,0.3214109765625,0.3214109765625,0.3214109765625,26034570,90708,32141.1,0.321411,0.321411,0.321411,26034570,90708,32141.1,0.321411,0.321411,0.321411,0
8990,10/26/2018 7:00:00 PM,5132144640,9081414,5492022.5,54.920225,54.920225,54.920225,5132145000,9081414,5492023,54.92022,54.92022,54.92022,5132145000,9081414,5492023,54.92022,54.92022,54.92022,0
8069,10/11/2018 7:00:00 PM,400250912,419234,423537.71875,0.080479325,0.0042282171875,0.04235377109375,400250900,419234,423537.7,0.08047932,0.004228217,0.04235377,400250900,419234,423537.7,0.08047932,0.004228217,0.04235377,0
9370,10/27/2018 8:00:00 PM,21183469568,16484202,22416002,4.444296,0.038904478125,2.2416002390625,21183470000,16484200,22416000,4.444296,0.03890448,2.2416,21183470000,16484200,22416000,4.444296,0.03890448,2.2416,0
9370,10/26/2018 10:00:00 PM,14861606912,11973487,18323512,3.0753058,0.58939645,1.832351125,14861610000,11973490,18323510,3.075306,0.5893965,1.832351,14861610000,11973490,18323510,3.075306,0.5893965,1.832351,0
8156,10/28/2018 10:00:00 PM,460401216,515256,487213.6875,0.095547975,0.00189476171875,0.048721368359375,460401200,515256,487213.7,0.09554797,0.001894762,0.04872137,460401200,515256,487213.7,0.09554797,0.001894762,0.04872137,0
8990,10/16/2018 5:00:00 AM,87435184,107564,92523.3359375,0.925233359375,0.925233359375,0.925233359375,87435180,107564,92523.34,0.9252334,0.9252334,0.9252334,87435180,107564,92523.34,0.9252334,0.9252334,0.9252334,0
8149,10/26/2018 3:00:00 PM,2221735424,6013849,2744244.25,0.31602775,0.2328211,0.274424425,2221735000,6013849,2744244,0.3160278,0.2328211,0.2744244,2221735000,6013849,2744244,0.3160278,0.2328211,0.2744244,0
9045,10/12/2018 9:00:00 PM,129883384,402188,137441.96875,1.3744196875,1.3744196875,1.3744196875,129883400,402188,137442,1.37442,1.37442,1.37442,129883400,402188,137442,1.37442,1.37442,1.37442,0
9049,10/23/2018 8:00:00 PM,190934176,318896,235720.5,2.357205,2.357205,2.357205,190934200,318896,235720.5,2.357205,2.357205,2.357205,190934200,318896,235720.5,2.357205,2.357205,2.357205,0
9369,10/13/2018 3:00:00 PM,4872965120,1707212,5206094,52.06094,52.06094,52.06094,4872965000,1707212,5206094,52.06094,52.06094,52.06094,4872965000,1707212,5206094,52.06094,52.06094,52.06094,0
9369,10/22/2018 5:00:00 PM,642755328,22048560,6041565.5,59.97545,60.85586,60.415655,642755300,22048560,6041566,59.97545,60.85586,60.41565,642755300,22048560,6041566,59.97545,60.85586,60.41565,0
8156,10/10/2018 7:00:00 PM,571324352,628320,606384.5625,0.094636525,0.026640390625,0.0606384578125,571324400,628320,606384.6,0.09463652,0.02664039,0.06063846,571324400,628320,606384.6,0.09463652,0.02664039,0.06063846,0
8149,10/14/2018 7:00:00 AM,4805334016,9959123,5087495,0.373609875,0.6438891,0.5087494875,4805334000,9959123,5087495,0.3736099,0.6438891,0.5087495,4805334000,9959123,5087495,0.3736099,0.6438891,0.5087495,0
8990,10/28/2018 9:00:00 PM,2775154688,5241170,2936611.75,29.3661175,29.3661175,29.3661175,2775155000,5241170,2936612,29.36612,29.36612,29.36612,2775155000,5241170,2936612,29.36612,29.36612,29.36612,0
9049,10/26/2018 7:00:00 PM,58122680,266314,61504.85546875,0.6150485546875,0.6150485546875,0.6150485546875,58122680,266314,61504.86,0.6150485,0.6150485,0.6150485,58122680,266314,61504.86,0.6150485,0.6150485,0.6150485,0
9045,10/15/2018 7:00:00 AM,35435744,319020,43747.671875,0.43747671875,0.43747671875,0.43747671875,35435740,319020,43747.67,0.4374767,0.4374767,0.4374767,35435740,319020,43747.67,0.4374767,0.4374767,0.4374767,0
9049,10/22/2018 4:00:00 AM,56309648,264874,59585.69140625,0.5958569140625,0.5958569140625,0.5958569140625,56309650,264874,59585.69,0.5958569,0.5958569,0.5958569,56309650,264874,59585.69,0.5958569,0.5958569,0.5958569,0
9404,10/31/2018 1:00:00 PM,30021758,44644,111190.34375,1.1119034375,1.1119034375,1.1119034375,30021760,44644,111190.3,1.111903,1.111903,1.111903,30021760,44644,111190.3,1.111903,1.111903,1.111903,0
8990,10/25/2018 3:00:00 AM,3324853760,6798518,4103509,41.03509,41.03509,41.03509,3324854000,6798518,4103509,41.03509,41.03509,41.03509,3324854000,6798518,4103509,41.03509,41.03509,41.03509,0
9370,10/22/2018 6:00:00 AM,2030728576,1985316,2507079.5,0.45448105,0.04693484375,0.250707946875,2030729000,1985316,2507080,0.454481,0.04693484,0.250708,2030729000,1985316,2507080,0.454481,0.04693484,0.250708,0
8084,10/22/2018 8:00:00 PM,27625900,117521,29233.28125,0.0024981427734375,0.00334851328125,0.00292332802734375,27625900,117521,29233.28,0.002498143,0.003348513,0.002923328,27625900,117521,29233.28,0.002498143,0.003348513,0.002923328,0
9404,10/18/2018 7:00:00 PM,32860412,121446,34772.08203125,0.3477208203125,0.3477208203125,0.3477208203125,32860410,121446,34772.08,0.3477208,0.3477208,0.3477208,32860410,121446,34772.08,0.3477208,0.3477208,0.3477208,0
9369,10/30/2018 2:00:00 PM,0,19512866,0,0,0,0,0,19512870,0,0,0,0,0,19512870,0,0,0,0,0
9049,10/22/2018 3:00:00 AM,48898656,227910,60367.75390625,0.6036775390625,0.6036775390625,0.6036775390625,48898660,227910,60367.75,0.6036775,0.6036775,0.6036775,48898660,227910,60367.75,0.6036775,0.6036775,0.6036775,0
8990,10/10/2018 5:00:00 PM,5882199040,12669278,7488061,74.88061,74.88061,74.88061,5882199000,12669280,7488061,74.88061,74.88061,74.88061,5882199000,12669280,7488061,74.88061,74.88061,74.88061,0
8084,10/20/2018 10:00:00 PM,24721482,113959,26160.01171875,0.0020798400390625,0.003152162109375,0.00261600107421875,24721480,113959,26160.01,0.00207984,0.003152162,0.002616001,24721480,113959,26160.01,0.00207984,0.003152162,0.002616001,0
8156,10/26/2018 1:00:00 PM,479696192,524544,507712.5,0.0978456125,0.003696887109375,0.0507712498046875,479696200,524544,507712.5,0.09784561,0.003696887,0.05077125,479696200,524544,507712.5,0.09784561,0.003696887,0.05077125,0
9404,10/30/2018 10:00:00 PM,33066374,110320,34991.1328125,0.349911328125,0.349911328125,0.349911328125,33066370,110320,34991.13,0.3499113,0.3499113,0.3499113,33066370,110320,34991.13,0.3499113,0.3499113,0.3499113,0
9408,10/19/2018 5:00:00 AM,1892338176,4996980,2766374.75,27.6637475,27.6637475,27.6637475,1892338000,4996980,2766375,27.66375,27.66375,27.66375,1892338000,4996980,2766375,27.66375,27.66375,27.66375,0
7276,10/25/2018 11:00:00 PM,48214800,134836,51016.97265625,0.00795870078125,0.0022446935546875,0.00510169716796875,48214800,134836,51016.97,0.007958701,0.002244693,0.005101697,48214800,134836,51016.97,0.007958701,0.002244693,0.005101697,0
9408,10/10/2018 3:00:00 AM,794886592,310022,981328.125,9.81328125,9.81328125,9.81328125,794886600,310022,981328.1,9.813281,9.813281,9.813281,794886600,310022,981328.1,9.813281,9.813281,9.813281,1
8069,10/25/2018 6:00:00 AM,196408033280,156072352,207842608,41.1914912,0.377028825,20.7842600125,196408000000,156072400,207842600,41.19149,0.3770288,20.78426,196408000000,156072400,207842600,41.19149,0.3770288,20.78426,0
9045,10/9/2018 7:00:00 PM,35420664,318824,43728.90234375,0.4372890234375,0.4372890234375,0.4372890234375,35420660,318824,43728.9,0.437289,0.437289,0.437289,35420660,318824,43728.9,0.437289,0.437289,0.437289,0
8149,10/3/2018 6:00:00 AM,114169552896,242020608,5293110,0.416275975,0.64234605,0.5293110125,114169600000,242020600,5293110,0.416276,0.642346,0.529311,114169600000,242020600,5293110,0.416276,0.642346,0.529311,0
9045,10/27/2018 3:00:00 PM,34131056,318608,42136.88671875,0.4213688671875,0.4213688671875,0.4213688671875,34131060,318608,42136.89,0.4213689,0.4213689,0.4213689,34131060,318608,42136.89,0.4213689,0.4213689,0.4213689,0
9370,10/27/2018 1:00:00 PM,356673536,510964,439409.625,0.073116675,0.014765246875,0.0439409609375,356673500,510964,439409.6,0.07311668,0.01476525,0.04394096,356673500,510964,439409.6,0.07311668,0.01476525,0.04394096,0
